timestamp,nx,ny,is_fixation
1766665235.6754315,0.5249732852734158,0.2512372933487876,0
1766665235.7488897,0.5250977830553655,0.26277276037512437,0
1766665235.8275187,0.5255098068974922,0.272184740573323,0
1766665235.8895414,0.5259490158482177,0.28645095086570305,0
1766665235.9519887,0.5261642184966218,0.3010091410332173,0
1766665236.0145175,0.5262426959695807,0.3184558733629073,0
1766665236.0795496,0.5260695909423563,0.3356167701897357,0
1766665236.1420586,0.526079869465059,0.3522601899739441,0
1766665236.2202065,0.5262483003362086,0.36831253573490946,0
1766665236.2989662,0.5263042730384268,0.3838445008250869,0
1766665236.3807054,0.5268407151262604,0.3993446830680265,0
1766665236.4676917,0.5269436962388421,0.4141974235311757,0
1766665236.5417097,0.5268583747460771,0.4285935578820467,0
1766665236.6209772,0.5265909793827194,0.4425833306514141,0
1766665236.699383,0.5399542531489852,0.4736612214631508,0
1766665236.7729523,0.5655562021975005,0.5249186796071037,0
1766665236.8535912,0.590273680775915,0.5825164903030553,0
1766665236.9414663,0.6089162822704055,0.6380468606066373,0
1766665237.0124824,0.6235550758281785,0.6873917197455486,0
1766665237.106774,0.629891293953518,0.7297564042983605,0
1766665237.179792,0.6337645400977693,0.764328110886548,0
1766665237.2622333,0.6376579419912135,0.7946758340569362,0
1766665237.3506787,0.6413015638854677,0.8210644888267683,0
1766665237.4263904,0.6474285219833675,0.8450890888683849,0
1766665237.4998565,0.6513248438872836,0.8650527492503902,0
1766665237.5688586,0.6541724324886555,0.8816880219753134,0
1766665237.65854,0.6559984259891689,0.8958928782497366,0
1766665237.7305515,0.6575894384887161,0.9090678932377431,0
1766665237.801567,0.6591741820121477,0.9200026380919709,0
1766665237.8817139,0.6623952367539747,0.9292554804215267,0
1766665237.9567313,0.6670413531277557,0.9384807301367758,0
1766665238.0377324,0.6685941740126795,0.9461776668839335,0
1766665238.113787,0.6694394126177874,0.9534982373935443,0
1766665238.1867857,0.6699414568943983,0.9598314785144129,0
1766665238.2758179,0.6704298976884354,0.9647884864012438,0
1766665238.3638248,0.6698432402814969,0.9688428486546823,0
1766665238.4446542,0.6687349048192899,0.972479088949822,0
1766665238.5187345,0.6458712658843142,0.9615922342964619,0
1766665238.6097543,0.6186049029456852,0.9432661277974613,0
1766665238.6863413,0.5974013315877832,0.9289307888441051,0
1766665238.780691,0.5738086831504776,0.8961989125243035,0
1766665238.851705,0.5592657782686455,0.854910397634485,0
1766665238.9288478,0.5519633371202511,0.8187845128470707,0
1766665239.0248818,0.5469133400706698,0.7904126093088244,0
1766665239.1048994,0.543276776890598,0.7749574616924874,0
1766665239.1868331,0.540471487036769,0.7697276649321517,0
1766665239.2673974,0.5384865161434556,0.772763904604058,0
1766665239.3415554,0.5361189772114907,0.778620968136025,0
1766665239.4152174,0.5342678718441547,0.7843553474044911,0
1766665239.506444,0.532620189955894,0.789682495513573,0
1766665239.5694592,0.5312001184159971,0.7947179162209428,0
1766665239.635476,0.5299991908870122,0.7994549806444774,0
1766665239.7224996,0.5290546659561273,0.8039885997114637,0
1766665239.804514,0.5283298904738686,0.8083212227967405,0
1766665239.875547,0.5267316246630475,0.8123657842233835,0
1766665239.958563,0.5261201650671627,0.811452353167662,1
1766665240.0343308,0.5247802932095705,0.8015753334811411,0
1766665240.1133504,0.5244466403719624,0.7840672584793706,0
1766665240.1983662,0.5246721102407275,0.7639109161414436,0
1766665240.2727268,0.5247243525010314,0.7445752825398027,0
1766665240.3477495,0.5247638301093883,0.7256796061799811,0
1766665240.423127,0.5250520552473914,0.7076150369864388,0
1766665240.5245895,0.5252641686958257,0.6900541511161989,0
1766665240.6020246,0.5254017150717982,0.6732422775731901,0
1766665240.6800427,0.5257218105982158,0.6568824103052678,0
1766665240.7580607,0.52593352999851,0.6407890117690115,0
1766665240.8330762,0.5262197245537907,0.6251914129093109,0
1766665240.9091008,0.5538918759168077,0.5776387601106734,0
1766665241.0101151,0.5836062278443869,0.5124068941128382,0
1766665241.098134,0.6158788477622059,0.4442305427690882,0
1766665241.174152,0.6340874006638372,0.3809072424332508,0
1766665241.2527118,0.6253442923831916,0.36904162687828124,0
1766665241.3277304,0.6089555449096645,0.39013054257821106,0
1766665241.401026,0.5888275141051366,0.43340748936936474,0
1766665241.4630394,0.5670428964419352,0.4671398869296972,0
1766665241.530463,0.5421230396345885,0.49441293037580764,0
1766665241.6085331,0.5227729985638635,0.5163269412792431,0
1766665241.7185576,0.508357562157349,0.5344470535779076,0
1766665241.7955828,0.5007131043414478,0.5497679412642449,0
1766665241.857919,0.5107231817907434,0.5635167012682384,0
1766665241.9265692,0.5194748488389247,0.5757443642974405,0
1766665242.0022314,0.5237702311558825,0.586660352890861,0
1766665242.0792975,0.5256720107555378,0.5969227847589739,0
1766665242.1565568,0.5252028761001963,0.6004030440734442,0
1766665242.221566,0.5245027848140607,0.5951072317729361,0
1766665242.2954354,0.5243962568750664,0.5800616429985551,0
1766665242.36045,0.5245422504925603,0.5657159083596763,0
1766665242.4249423,0.524724153206655,0.5518211169620154,0
1766665242.4852006,0.5252424013641668,0.5387197728740494,0
1766665242.5513186,0.5256008952394084,0.5259337953006509,0
1766665242.62641,0.525853894494553,0.5134766759995185,0
1766665242.6884618,0.5259958102994223,0.5013331987886228,0
1766665242.7548723,0.5261842837250801,0.4895585359272281,0
1766665242.829207,0.5279623410530732,0.47834641994496435,0
1766665242.8892636,0.5526328085351,0.4452275584881461,0
1766665242.9569468,0.580711412339948,0.39940974415877983,0
1766665243.0312788,0.5812752738175189,0.39035398806852617,0
1766665243.0974238,0.5752346505378012,0.39719501345673724,0
1766665243.165104,0.5677780224858573,0.4083062374071891,0
1766665243.2396123,0.5594314229564169,0.42474618945951803,0
1766665243.3188403,0.5516464762451577,0.4444026438401773,0
1766665243.3991485,0.5463859761468203,0.4632524352881645,0
1766665243.476196,0.5420677854650013,0.48005665650935647,0
1766665243.5492127,0.5384455633830226,0.4953813417895714,0
1766665243.6115742,0.536119771022588,0.5092214041422194,0
1766665243.6750357,0.5338735526893115,0.5222080973407192,0
1766665243.742269,0.532584032155771,0.5343904050855023,0
1766665243.8202686,0.5311057198490152,0.546097488071884,0
1766665243.8973923,0.5299719868140591,0.5570918858565648,0
1766665243.9734902,0.5293959663826284,0.5675475620298136,0
1766665244.0352116,0.5485516068174138,0.5973048480455427,0
1766665244.0972252,0.5684698181238758,0.6365569663616937,0
1766665244.1600173,0.5862424934918327,0.6783840373224822,0
1766665244.22501,0.604306187096687,0.7198961152589041,0
1766665244.2870758,0.6174776419476363,0.7561676336134707,0
1766665244.348096,0.623943293812321,0.787090098944088,0
1766665244.4146469,0.6309712570687234,0.8141144403208993,0
1766665244.475431,0.6379841968883309,0.8371849618924698,0
1766665244.5384846,0.6440889210147156,0.8573921426677893,0
1766665244.6031792,0.6487843775981916,0.8743238962005816,0
1766665244.6806223,0.6517335084335178,0.8895177695628146,0
1766665244.7590232,0.6578007528919032,0.9034154002331272,0
1766665244.8194518,0.6607075647007536,0.9149725616459784,0
1766665244.8830702,0.6640581724298011,0.9258010369889498,0
1766665244.9594533,0.6659701977771633,0.9342143575273703,0
1766665245.0255182,0.66693746465389,0.9422728930587839,0
1766665245.100131,0.6667763961648174,0.9484552791347061,0
1766665245.1807344,0.6662312333200379,0.953845866914346,0
1766665245.2587872,0.6657384389796022,0.9585934270956671,0
1766665245.3198533,0.6672373395065672,0.9599266887395533,0
1766665245.3829093,0.6709682068552283,0.9547084190384407,0
1766665245.4475605,0.6763166123591073,0.9385790139299928,0
1766665245.5136402,0.6766577736543193,0.9325840061053411,0
1766665245.587664,0.6523218884731272,0.8815810512051276,0
1766665246.1860347,0.6598677161027822,0.8602104875411971,0
1766665246.2557347,0.5907564530473005,0.8355234048673839,0
1766665246.320776,0.5724874910016251,0.8141988920166605,0
1766665246.396928,0.5617556694212181,0.793143252663547,0
1766665246.4586263,0.5526327591972992,0.7681600613478958,0
1766665246.5215762,0.5421551139745356,0.7456949208803463,0
1766665246.584261,0.5373264480654949,0.7327509423880163,0
1766665246.6807609,0.5352736195421163,0.7164185196549686,0
1766665246.7655885,0.5335432422853887,0.695922392725626,0
1766665246.837945,0.5320726970834526,0.6764960810482838,0
1766665246.8987854,0.5292119738271835,0.6652432744406542,0
1766665246.9643986,0.5278481991434766,0.6521072601513535,0
1766665247.0462844,0.5251694484310918,0.6364220738538002,0
1766665247.1157415,0.5246298856901794,0.621021524874528,0
1766665247.1818473,0.5245853547412339,0.6061069988884351,0
1766665247.2462916,0.5247591915853808,0.5917713497564807,0
1766665247.3288827,0.5255824588797884,0.5795111643983044,0
1766665247.4037905,0.5475318185903075,0.5420810433315507,0
1766665247.4774313,0.580665689658712,0.49166740279181265,0
1766665247.5415626,0.6051195419224804,0.4352905544987863,0
1766665247.6023142,0.6392708283836888,0.3849814759145883,0
1766665247.6699445,0.6542066586115434,0.344266522538507,0
1766665247.7487066,0.6547231581393608,0.32368996935681665,0
1766665247.8252032,0.6564480575798967,0.29697623250802413,0
1766665247.8884835,0.6585350897908304,0.27128115442652023,0
1766665247.9506912,0.6611244695618966,0.2506134100868002,0
1766665248.0159569,0.6603105038591115,0.23103228901273537,0
1766665248.090837,0.6631628579251143,0.2127975199451545,0
1766665248.156224,0.664176165747644,0.19263456348757543,0
1766665248.2188373,0.6591921588865567,0.17236382252653137,0
1766665248.2830262,0.6541754370934514,0.1631821796251753,0
1766665248.358862,0.6357677118924344,0.15287603192008534,0
1766665248.4216402,0.5392577019565925,0.1340409912984989,0
1766665248.4852695,0.4728658608712042,0.12108461062645072,0
1766665248.5472848,0.4587207497807243,0.11139929602189719,0
1766665248.6148715,0.47165953214067735,0.1023422513156371,0
1766665248.677776,0.4981326099697596,0.09536326489939731,0
1766665248.741103,0.51944475927103,0.09093701838184429,0
1766665248.8159359,0.527706648510416,0.08840109707707791,0
1766665248.878877,0.5318815137419916,0.08655870157820846,0
1766665248.9397504,0.5331708469867626,0.0876871523175633,0
1766665249.007406,0.5328475023282299,0.09266507024896652,0
1766665249.0846963,0.5318706049645047,0.10843286490144935,0
1766665249.1456597,0.5310505754873334,0.12361040497003026,0
1766665249.217109,0.5300585960968369,0.14031519982820279,0
1766665249.2931662,0.5283040512172924,0.16315456391779315,0
1766665249.3677492,0.5272241400970629,0.18264670151219436,0
1766665249.4467416,0.5280418456886368,0.19732746054653522,0
1766665249.520708,0.5299427119980973,0.2109595534854686,0
1766665249.5858846,0.5309645813308088,0.2239031677607105,0
1766665249.6620924,0.5306414692556759,0.2367538901555396,0
1766665249.726561,0.5306521025826901,0.24956121482418703,0
1766665249.7934604,0.5300407056100399,0.2613548207878186,0
1766665249.8676975,0.5297688996793104,0.27346466944659875,0
1766665249.9432385,0.5293144664479629,0.2835501372030053,0
1766665250.0077991,0.5287466012398763,0.2921544475010661,0
1766665250.0833192,0.528239587504975,0.299457171347092,0
1766665250.1544502,0.5276734143275775,0.30492548415731735,0
1766665250.2254667,0.5276311895458154,0.31226593469170505,0
1766665250.3041472,0.5274699380220355,0.32149589120927224,0
1766665250.3641665,0.5273718106555448,0.33098447258386243,0
1766665250.4301755,0.5272646527466032,0.3424708464110615,0
1766665250.49419,0.5272263183051222,0.35861667407438,0
1766665250.5552678,0.5271184956305872,0.3743396301143258,0
1766665250.6152644,0.5271044879900663,0.38961611833742815,0
1766665250.6798635,0.5269620963464609,0.40450015124053723,0
1766665250.746853,0.5269053865146108,0.41891371212289075,0
1766665250.8221838,0.5254018053229934,0.432640839025863,0
1766665250.8883736,0.5250582335052182,0.43822161741374377,0
1766665250.949419,0.5247136292135335,0.4351639328825462,0
1766665251.0113328,0.5243568310891326,0.42916820492106256,0
1766665251.0784397,0.5244727697240531,0.4192359515981121,0
1766665251.307905,0.5239283202526668,0.4092195193704815,0
1766665251.3754265,0.5234990336916121,0.39960515884846093,0
1766665251.456203,0.5237043667882613,0.3903070612339913,0
1766665251.5268617,0.5236510441593186,0.38181113108614617,0
1766665251.5868747,0.5239979080130486,0.3733502477895148,0
1766665251.6532764,0.5245012690099389,0.365196828736163,0
1766665251.716133,0.5249876033604659,0.35708584214566025,0
1766665251.7799406,0.5253710473233835,0.3491255899561664,0
1766665251.8576865,0.5460462876040916,0.3267156670721587,0
1766665251.932842,0.5785376976317748,0.29285889473140875,0
1766665251.995051,0.6037210312427833,0.25872277824315054,0
1766665252.0571237,0.6210094388887595,0.2272048525370956,0
1766665252.1186469,0.6383554396375138,0.19989644737812542,0
1766665252.1836162,0.647978989155154,0.17510714442003192,0
1766665252.2451947,0.6763195373426585,0.14819069490706327,0
1766665252.3087242,0.6880477240829312,0.12584938740594648,0
1766665252.3745866,0.6928575365147991,0.10754829013182302,0
1766665252.457837,0.6917268959509576,0.09259355339345728,0
1766665252.5326562,0.6905408468193704,0.08020015167488609,0
1766665252.607416,0.6873153920642894,0.06930904724026998,0
1766665252.6742113,0.6824134070334377,0.061804607526798214,0
1766665252.7490478,0.6765663813903326,0.05552767239602725,0
1766665252.8147383,0.6723664510543927,0.049945365849516324,0
1766665252.8921769,0.6707757275975659,0.0455858983162746,0
1766665252.9542139,0.6693447849042617,0.04048559048542453,0
1766665253.023044,0.6676662943082027,0.03714701422481661,0
1766665253.096073,0.6667197679820115,0.033386113049221816,0
1766665253.1744595,0.6662366533379824,0.030269193886555378,0
1766665253.2377276,0.665204692374423,0.027477198733317755,0
1766665253.3019142,0.6619928863068372,0.023766062063009942,0
1766665253.3789265,0.6618044771337587,0.02064936238809589,0
1766665253.4564292,0.6690435552961675,0.018790972743507384,0
1766665253.5380964,0.6727742871106074,0.01756261701475259,0
1766665253.6127164,0.6553997353738523,0.04449225999854025,0
1766665253.6793816,0.6217746799305096,0.12346500336209391,0
1766665253.7524502,0.5971650158508114,0.12383928070734189,0
1766665253.8198056,0.5759774300234587,0.11605348823020344,0
1766665253.8944511,0.5628271227383244,0.11033131741064878,0
1766665253.9731495,0.5537894066719783,0.10585916968173403,0
1766665254.0495799,0.5467571160515756,0.10167510988356583,0
1766665254.1112213,0.5411532986930678,0.0981203479123495,0
1766665254.1771333,0.5371819294551338,0.09515568198591925,0
1766665254.240602,0.5344618364635261,0.0925792049289792,0
1766665254.3078995,0.530311167131977,0.09125733795499205,0
1766665254.3807092,0.5228075354742538,0.09042900146913116,0
1766665254.4451969,0.5314129989005626,0.0873216779384674,0
1766665254.5066519,0.5419094794483322,0.08488395789264071,0
1766665254.5712552,0.548677130949354,0.08428072950679262,0
1766665254.6345036,0.5447803743040384,0.08162190853703495,0
1766665254.9339304,0.44245641216684706,0.0685763688888565,0
1766665255.0088797,0.4206773368609672,0.06143785193111584,0
1766665255.0898533,0.4154484120231325,0.0570141431563593,0
1766665261.345372,0.41449921541132634,0.060228472635111927,1
1766665261.4073856,0.4542116344957068,0.06045420110814047,0
1766665261.4733694,0.4708468129694995,0.05967415136719487,0
1766665261.5335748,0.4788608025515056,0.058627213597535505,0
1766665261.6010938,0.4843330783249927,0.057799030017615244,0
1766665261.6798198,0.4876402601477743,0.05685910582707009,0
1766665261.762202,0.48934212760660506,0.05485208377416203,0
1766665261.8362088,0.4866020980024052,0.05324781090997438,0
1766665261.9143808,0.4826358888659905,0.05233577518191151,0
1766665261.975397,0.4818313611573267,0.053828558178529204,0
1766665262.0393975,0.49271369030225687,0.06171509160211139,0
1766665262.1184742,0.5098059492211863,0.07900263813111989,0
1766665262.190918,0.5190562489198353,0.10261315967725458,0
1766665262.2572412,0.523250236579295,0.12628447226348744,0
1766665262.3172388,0.5249139140721021,0.14919447923036694,0
1766665262.3815367,0.5249181491065704,0.17144571913199652,0
1766665262.44849,0.525242330267594,0.19282194155769328,0
1766665262.5235486,0.5245995797555515,0.20343453629209463,0
1766665262.5878794,0.5246632696489953,0.20481091869498605,0
1766665262.6515574,0.5236663118942968,0.2005553071374791,0
1766665262.7126794,0.5236987326023405,0.1963510185387348,0
1766665262.7735565,0.5241008384099746,0.1922425287959176,0
1766665262.8487644,0.5245171871304684,0.18817109462186515,0
1766665262.92092,0.5249350819644769,0.1841755201001716,0
1766665262.9965217,0.5256971436551162,0.18032629995525548,0
1766665263.0591843,0.5261486869333368,0.17652391670542067,0
1766665263.1222472,0.5263324491637188,0.1727890985886885,0
1766665263.191182,0.5270657463642247,0.16927677106931183,0
1766665263.2685215,0.5478050631123419,0.15889256488924186,0
1766665263.3482637,0.5542319574714556,0.162473432669424,0
1766665263.4225373,0.5457573335050967,0.19752136695973294,0
1766665263.489619,0.5342836288750636,0.23481327147259745,0
1766665263.5629733,0.5207345504535896,0.2661724535162581,0
1766665263.6287253,0.5128541782708993,0.2926059481240054,0
1766665263.6877484,0.5086122917499775,0.3157577624061588,0
1766665263.7531085,0.5061052303633773,0.33661064878357433,0
1766665263.8161426,0.504592523631834,0.3542756405807868,0
1766665263.8786676,0.5038299041817855,0.36840442664368145,0
1766665263.9440029,0.5034742641472383,0.3794593975033498,0
1766665264.0050225,0.503139152322101,0.38849292893195114,0
1766665264.0747795,0.5043760371883228,0.3983950828120742,0
1766665264.1469347,0.5059871006886016,0.40893222277124974,0
1766665264.221077,0.5172699403987242,0.4239378730747189,0
1766665264.2841513,0.5226288852759203,0.4379102411412067,0
1766665264.3493762,0.5250218544735932,0.4514138919477704,0
1766665264.41447,0.5259955570467212,0.46463365733895556,0
1766665264.4759696,0.5263175469365737,0.4774824750594997,0
1766665264.5420644,0.5268216829843715,0.48982832638908863,0
1766665264.6040843,0.5270949605512201,0.501888965262273,0
1766665264.67179,0.527151274696969,0.513597028886625,0
1766665264.7455072,0.5269122642564609,0.5250090415287022,0
1766665264.8202217,0.5480715116951812,0.5579456718101761,0
1766665264.8845203,0.5739533226331828,0.6040521137136652,0
1766665264.9514306,0.5991923895556903,0.6528575839780928,0
1766665265.0305197,0.6171605350060271,0.6985187448712455,0
1766665265.1063144,0.6285156663908534,0.7394545887941874,0
1766665265.1724114,0.6379141312739671,0.7745321632587827,0
1766665265.2324252,0.6458016255734006,0.8020166703891454,0
1766665265.2994401,0.6516912154669392,0.8258017935307497,0
1766665265.3754199,0.6555016128648548,0.8465728525009131,0
1766665265.4403112,0.6577908051462011,0.8646459432523572,0
1766665265.502093,0.6596603380596094,0.8806518323065151,0
1766665265.5613868,0.6617160949423107,0.8949455745635058,0
1766665265.625857,0.6623382264444222,0.9066654961264761,0
1766665265.6902533,0.6628506563706031,0.9172399191073569,0
1766665265.7666578,0.6630852172535981,0.9264037373923023,0
1766665265.8283007,0.6633967925005283,0.9344077433456459,0
1766665265.900618,0.6633658527564537,0.9415310436182358,0
1766665265.969185,0.6629775409941072,0.9482531142048325,0
1766665266.0330555,0.662495097150663,0.9556602391463649,0
1766665266.0992725,0.6576512325654912,0.9624427853020154,0
1766665266.1592858,0.6543566248528707,0.9683171454775019,0
1766665266.2237957,0.6540095258916159,0.9726327003727576,0
1766665266.288136,0.6549091320824698,0.9760345454347803,0
1766665266.348168,0.6562281816666653,0.9789269310829982,0
1766665266.41685,0.6578688614087669,0.981460269207653,0
1766665266.5011475,0.635280569824736,0.9835891792734628,0
1766665266.5697088,0.5931083499800051,0.9874879727231238,0
1766665266.6326447,0.5538652333906362,0.989698799029918,0
1766665266.6980927,0.5072850089246308,0.9654299915621938,0
1766665266.7607434,0.4839735805209425,0.9257155897034028,0
1766665266.8244417,0.4715514947373425,0.8798406861074017,0
1766665266.8874495,0.4656573174155395,0.8405383344301894,0
1766665266.9507535,0.4695160688387483,0.8075194005695381,0
1766665267.0261638,0.47617285807325954,0.7786870400341577,0
1766665267.0923023,0.48267504281222595,0.7531587000789217,0
1766665267.1526647,0.4967072996339351,0.7287405746514988,0
1766665267.2180622,0.5121922907579951,0.7061181878465412,0
1766665267.278145,0.5154955329925396,0.6828511683487075,0
1766665267.3441675,0.5153554670353647,0.6623392129234777,0
1766665267.4077544,0.5207050591689812,0.6388855687914938,0
1766665267.4705305,0.5244709382358735,0.6160943672463624,0
1766665267.5475066,0.5259997538668976,0.5965681860096632,0
1766665267.60869,0.5352693292717097,0.5673192669045222,0
1766665267.6914039,0.5478569718000441,0.5496955693545907,0
1766665267.764299,0.5353615312765548,0.536111579602128,0
1766665267.8252761,0.5289312918592205,0.5236658737519166,0
1766665267.89039,0.5231160247820211,0.5150731917019907,0
1766665267.9553585,0.5201587531246163,0.5071526833291413,0
1766665268.017631,0.5187430977487214,0.49980067641241344,0
1766665268.081327,0.5217665467411478,0.4999126202483054,0
1766665268.1455152,0.5207092414327187,0.5006218358689036,1
1766665268.222683,0.5191646691333163,0.5002239996744622,0
1766665268.2889323,0.5192038659998482,0.5000128651105776,1
1766665268.3498023,0.5257204007139633,0.4972430888120546,0
1766665268.41192,0.5273103187275611,0.49728679509501394,0
1766665268.4762084,0.5278194222555597,0.4949484277241772,0
1766665268.561664,0.5279860867366045,0.4914240185106384,0
1766665268.6331637,0.5277543436278743,0.4849241911121487,0
1766665268.6942492,0.5296166027926821,0.47349144794630843,0
1766665268.7579577,0.5298834751828216,0.46258681775902744,0
1766665268.8170006,0.5294718251842893,0.45182682066480784,0
1766665268.885531,0.5290498159533941,0.44159554638803905,0
1766665268.9631765,0.5285357039072024,0.4314297650345008,0
1766665269.0364597,0.5281968684726982,0.4217457434450696,0
1766665269.1007845,0.5278441165244068,0.41239171142557746,0
1766665269.1655495,0.5276238728019279,0.40331641979300203,0
1766665269.2270086,0.5274380011022033,0.3943084977609996,0
1766665269.291061,0.5271761342973148,0.38716226087348077,0
1766665269.353101,0.5286094030764659,0.3911859810499782,0
1766665269.4147673,0.529157304233682,0.4057326322476896,0
1766665269.4853578,0.5289905054386821,0.41965244755967973,0
1766665269.553058,0.5286252050219006,0.4336476956364469,0
1766665269.617362,0.5284817130734039,0.4470350311861085,0
1766665269.6827796,0.5281853797702677,0.46034844902387395,0
1766665269.7438004,0.5280104387363875,0.4733344557184039,0
1766665269.808066,0.527561749378082,0.4860344825546514,0
1766665269.8710907,0.5274089633727699,0.4982825194991769,0
1766665269.9311635,0.5274530012792845,0.5098498200995525,0
1766665270.0003617,0.5489699786761093,0.5443868440835443,0
1766665270.0843275,0.5738571953490715,0.59234171139321,0
1766665270.152783,0.5971172793121592,0.645140602354724,0
1766665270.216343,0.6137695592281571,0.6930081907912824,0
1766665270.2786112,0.6272465229910325,0.734761335721696,0
1766665270.3416328,0.6343884827757788,0.7695315630741308,0
1766665270.406027,0.6431400217182984,0.799366025179518,0
1766665270.470764,0.6483377663257377,0.8255569056616935,0
1766665270.5313957,0.6524199020419594,0.8470044674237462,0
1766665270.5956197,0.6557157370550768,0.8656765518795311,0
1766665270.660961,0.6572068478118593,0.88148899382544,0
1766665270.742254,0.6327982732554563,0.863390345235045,0
1766665270.815997,0.6059717025343123,0.805022669561454,0
1766665270.8804882,0.5852471935049699,0.7303170798729041,0
1766665270.9431064,0.5708267655011388,0.6774032255502531,0
1766665271.005976,0.5606069134487016,0.6384458726590858,0
1766665271.0649838,0.5531099901119405,0.6068028946145808,0
1766665271.1311862,0.5468195071455629,0.5816230702529804,0
1766665271.1982744,0.5414054308887798,0.5599046176042268,0
1766665271.2642863,0.5366940869058405,0.5411510745687445,0
1766665271.3263,0.5338699440280584,0.5245090394645046,0
1766665271.4067416,0.5313007706070192,0.5094421590742053,0
1766665271.4831939,0.5502151599462606,0.47182896364444327,0
1766665271.546208,0.5739304167122343,0.4201537867377343,0
1766665271.6100495,0.5963802700117233,0.3675517652862075,0
1766665271.6700747,0.6121583542813087,0.31739816787781266,0
1766665271.7341292,0.6224990398912553,0.27492686282126705,0
1766665271.7972293,0.6312066358750517,0.23886455487106553,0
1766665271.86506,0.6385797266515659,0.20892670207092742,0
1766665271.929888,0.6456285910569315,0.18202672458745228,0
1766665272.0022163,0.6500767170258039,0.1592820125154685,0
1766665272.0667133,0.649408860943304,0.1402224305177553,0
1766665272.1291995,0.6503190606920435,0.12397563099557891,0
1766665272.1909945,0.6519699148308425,0.10929567690175106,0
1766665272.2570019,0.6552963412808877,0.09617309857567316,0
1766665272.3183458,0.6566769108432267,0.08518518794554476,0
1766665272.3816564,0.6581573275181576,0.07547063321199314,0
1766665272.4540124,0.6609193233806827,0.06741042498246375,0
1766665272.5251093,0.6635263511009288,0.05918813829543506,0
1766665272.583351,0.6642190032842645,0.05247271748028694,0
1766665272.6518948,0.6648491013509485,0.046311927339793675,0
1766665272.7113945,0.6653924165447466,0.04131487651459408,0
1766665272.7767,0.665183252063665,0.03634484257401393,0
1766665272.8410077,0.6646298202259995,0.03228676183014733,0
1766665272.9044065,0.6645164624417904,0.028639551853294424,0
1766665272.969683,0.6645387422536223,0.02511322552636507,0
1766665273.0519588,0.6640218839963714,0.022449546274201787,0
1766665273.123734,0.6797030601539508,0.02051840765121618,0
1766665273.1874497,0.6860829929862075,0.017959905516946047,0
1766665273.253562,0.6856393929923505,0.01626280595590819,0
1766665273.314294,0.6641751864661966,0.05885603306276309,0
1766665273.3795378,0.6293193644234738,0.13378527996853343,0
1766665273.4399781,0.6023390535508606,0.2137247318138504,0
1766665273.5056388,0.581782628956587,0.2720687866352987,0
1766665273.5672064,0.5674091356552496,0.3145159705335945,0
1766665273.6360903,0.5571248141819592,0.3474673227009025,0
1766665273.709286,0.5495134958946586,0.37463248258919535,0
1766665273.7762065,0.5443179187959629,0.39731413802477766,0
1766665273.837555,0.5403262136078145,0.41714233644992216,0
1766665273.9004738,0.5371561508761677,0.43481157479276256,0
1766665273.9656954,0.5344209835889026,0.4512996424902213,0
1766665274.0277038,0.5550324570383796,0.49273970905800957,0
1766665274.092068,0.5803015571223111,0.5478851125579577,0
