timestamp,pitch,yaw,abs_pitch,abs_yaw,nx,ny,is_edge
1767010196.493191,0.017528862,-0.09585414,0.017528862,0.09585414,0.4571049315461868,0.5188731332373968,1
1767010196.5645728,-0.0076797837,-0.09214874,0.0076797837,0.09214874,0.4561146795060249,0.5238642779775153,1
1767010196.6407592,0.007400128,-0.066240825,0.007400128,0.066240825,0.45698699591371184,0.5294494639508931,1
1767010196.7188888,0.03975618,-0.045618966,0.03975618,0.045618966,0.4586445617943292,0.5337255885946446,1
1767010196.7944517,0.0350076,-0.050133504,0.0350076,0.050133504,0.42173683940963946,0.5516008250931141,1
1767010196.9264028,-0.03774368,0.005399488,0.03774368,0.005399488,0.3667175818333347,0.6288295063730858,1
1767010197.0709755,-0.05604214,0.031252533,0.05604214,0.031252533,0.4006724978676264,0.6027166080065841,1
1767010197.1459901,-0.04143511,0.028243609,0.04143511,0.028243609,0.43174925974485523,0.5607763630073526,1
1767010197.2230053,-0.051167864,0.038038924,0.051167864,0.038038924,0.4467048179920903,0.5298513651931497,1
1767010197.6005027,0.060611974,-0.076681904,0.060611974,0.076681904,0.47074342978920103,0.44164533504138603,1
1767010197.6732125,0.033991933,-0.08117864,0.033991933,0.08117864,0.4729619525071892,0.42799162961868453,1
1767010197.7402277,0.0064107357,-0.10058356,0.0064107357,0.10058356,0.47291073903109704,0.42875757812016746,1
1767010197.8159058,-0.002597819,-0.08444201,0.002597819,0.08444201,0.4716447870296313,0.4326468338230679,1
1767010197.8933384,0.059268344,-0.11088706,0.059268344,0.11088706,0.47207896237589597,0.4340788594552991,1
1767010197.970756,0.0628017,-0.17543158,0.0628017,0.17543158,0.4708716027044805,0.4472965629283034,1
1767010198.0374837,-0.03896836,0.0002009198,0.03896836,0.0002009198,0.47167086032586725,0.4601210848557361,1
1767010198.1103756,0.09275235,-0.10741655,0.09275235,0.10741655,0.4726677290283918,0.47269636118186764,1
1767010198.2485034,0.025611915,-0.048422113,0.025611915,0.048422113,0.4761518568176265,0.5011972688942401,1
1767010198.4127026,0.04459108,-0.04772339,0.04459108,0.04772339,0.4782743703534311,0.5273821366011539,1
1767010198.491642,0.058132987,-0.07569403,0.058132987,0.07569403,0.47785905454821687,0.5396536903316216,1
1767010198.5635083,0.05213423,-0.068529494,0.05213423,0.068529494,0.4774685198407176,0.5510861974806178,1
1767010198.6404104,0.047060676,-0.057514302,0.047060676,0.057514302,0.4586812616694408,0.5821770731170515,1
1767010198.718785,0.00032085087,0.04034523,0.00032085087,0.04034523,0.43130017821754585,0.6254907975349621,1
1767010198.7962468,-0.053284552,0.017178386,0.053284552,0.017178386,0.4163028161625123,0.6671836661604451,1
1767010198.9480245,-0.02339008,0.045899656,0.02339008,0.045899656,0.37124430496571326,0.7495017833950015,1
1767010199.0155764,0.1122764,0.06425517,0.1122764,0.06425517,0.37622468590646807,0.7438662340246259,1
1767010199.0897136,0.13470992,0.07247426,0.13470992,0.07247426,0.38991742437307864,0.7632227159589511,1
1767010199.1726751,0.10561626,0.06554915,0.10561626,0.06554915,0.40724021449590087,0.777935464426501,1
1767010199.2485044,0.120359726,0.06955221,0.120359726,0.06955221,0.42257397263066354,0.7900966701318124,1
1767010199.3279092,0.1408093,0.0635965,0.1408093,0.0635965,0.43373942329504644,0.7999017015513096,1
1767010199.3924541,0.1334776,0.08453633,0.1334776,0.08453633,0.43998784407119407,0.8079937208892983,1
1767010199.4582567,0.13184029,0.08471209,0.13184029,0.08471209,0.4481631082890296,0.8154230135567595,1
1767010199.5284202,0.12085943,0.08442068,0.12085943,0.08442068,0.4544995828039753,0.8221160095880244,1
1767010199.6827013,0.046764765,0.031978674,0.046764765,0.031978674,0.4610171886881864,0.8321410833654026,1
1767010199.7497165,-0.05488581,0.049941827,0.05488581,0.049941827,0.4431617957689772,0.8418887435645932,1
1767010199.8295507,-0.049259838,0.036317013,0.049259838,0.036317013,0.4253903798855273,0.8549714694504055,1
1767010199.9115047,-0.030652199,0.04623054,0.030652199,0.04623054,0.40203665470920225,0.8695835835877695,1
1767010199.9795396,0.005971144,0.036783174,0.005971144,0.036783174,0.4056785756914145,0.8748255703990678,1
1767010200.064415,-0.030652199,0.04623054,0.030652199,0.04623054,0.4147790220426535,0.8810636973050838,1
1767010200.2169244,0.09529661,0.031330574,0.09529661,0.031330574,0.43807723012842326,0.8439117060965141,1
1767010200.2921903,-0.022729862,-0.037033938,0.022729862,0.037033938,0.446814760730436,0.8506596314233276,1
1767010200.3759685,-0.0007559508,-0.038075916,0.0007559508,0.038075916,0.45439824071701396,0.8544495109018313,1
1767010200.445029,-0.010240176,-0.03728982,0.010240176,0.03728982,0.4594202720621132,0.8544930835213913,1
1767010200.6683507,0.033122335,-0.045853384,0.033122335,0.045853384,0.4701484979608149,0.823913052136034,1
1767010200.8068779,0.038830817,-0.01786644,0.038830817,0.01786644,0.47013943308272965,0.8201086006045732,1
1767010200.8835704,0.037216615,-0.044962518,0.037216615,0.044962518,0.471532188196235,0.823863342460291,1
1767010200.9524252,0.025550026,-0.03709323,0.025550026,0.03709323,0.47264798724106527,0.8277303025750617,1
1767010201.1072512,0.12347392,0.028304234,0.12347392,0.028304234,0.47247546524858863,0.8352758215614365,1
1767010201.1846147,0.091846995,0.017401997,0.091846995,0.017401997,0.47276780845222,0.8393018302995074,1
1767010201.2601027,0.067638874,0.04618091,0.067638874,0.04618091,0.47524741964910744,0.843684660824789,1
1767010201.3428965,0.06607698,0.07095763,0.06607698,0.07095763,0.4746230494796567,0.847189418936287,1
1767010201.4157033,0.09738673,0.055876777,0.09738673,0.055876777,0.47477140771674586,0.8507110625710221,1
1767010201.4998617,0.11207312,0.06832929,0.11207312,0.06832929,0.4768235827809574,0.8532501927882676,1
1767010201.5727615,0.11230592,-0.059741862,0.11230592,0.059741862,0.4580945117494608,0.8611331436217868,1
1767010201.65093,0.11230592,-0.059741862,0.11230592,0.059741862,0.43816596787083517,0.8729504442164204,1
1767010201.7252445,0.09403667,0.008452311,0.09403667,0.008452311,0.4213560567913065,0.8862012688006173,1
1767010201.8036995,0.08912896,0.011677064,0.08912896,0.011677064,0.3983477894269416,0.9005131796847117,1
1767010201.886418,0.08989484,-0.0019046739,0.08989484,0.0019046739,0.3700366371000303,0.9153247420523619,1
1767010201.9600768,0.10336215,0.03560356,0.10336215,0.03560356,0.3596601671329147,0.9250875093626063,1
1767010202.0363503,0.08458146,0.018077765,0.08458146,0.018077765,0.34251481167824527,0.935654113670221,1
1767010202.1133099,0.06027408,0.090553716,0.06027408,0.090553716,0.34168335846665776,0.9417865632688812,1
1767010202.1948917,0.09290655,0.005086474,0.09290655,0.005086474,0.33253132582112954,0.9402907146028526,1
1767010202.2769942,0.09616788,0.014607754,0.09616788,0.014607754,0.32806192715223503,0.9459908689971988,1
1767010202.350052,0.09644883,0.013062656,0.09644883,0.013062656,0.3219170000408409,0.9518885341557608,1
1767010202.4279268,0.110688105,0.04768302,0.110688105,0.04768302,0.3335220722669402,0.9582746563038597,1
1767010202.5099459,0.10381147,0.044656027,0.10381147,0.044656027,0.3350218330916759,0.9608268024427687,1
1767010202.5902925,0.09407559,0.022360958,0.09407559,0.022360958,0.3304325439699136,0.9618967554314621,1
1767010202.6595085,0.101651736,0.04085213,0.101651736,0.04085213,0.3469999951687074,0.9643938902159814,1
1767010202.7405355,0.109958366,0.048660368,0.109958366,0.048660368,0.34360840908382206,0.9667688121318436,1
1767010202.8072767,0.09693371,0.02396921,0.09693371,0.02396921,0.34585199506434694,0.9688593020631073,1
1767010202.87254,0.0790229,0.0326855,0.0790229,0.0326855,0.3473365592683324,0.970113617164224,1
1767010202.9417965,0.07483564,0.033591423,0.07483564,0.033591423,0.34253217277737846,0.9755815085701363,1
1767010203.023916,0.07000871,0.050472975,0.07000871,0.050472975,0.3686718257812144,0.9873950118479214,1
1767010203.0969253,0.09073379,-0.017999358,0.09073379,0.017999358,0.3749978772067325,0.9905197701690799,1
1767010203.1744518,0.07706253,0.0048068315,0.07706253,0.0048068315,0.3769126009301911,0.9931040386504663,1
1767010203.2556238,0.062073532,0.018355057,0.062073532,0.018355057,0.37441277758561053,0.9964421578109612,1
1767010203.3336298,0.07166629,-0.00024226308,0.07166629,0.00024226308,0.3623909718448599,0.9985621399331616,1
1767010203.412427,0.08770895,0.030409537,0.08770895,0.030409537,0.359196875935035,0.9993645081795973,1
1767010203.4906828,0.023322582,-0.05266186,0.023322582,0.05266186,0.35594010585776537,0.9993140093598775,1
1767010203.5663338,0.0052832784,-0.059235983,0.0052832784,0.059235983,0.3411882121425531,0.9846634994943355,1
1767010203.6418839,0.015585418,-0.068461485,0.015585418,0.068461485,0.33520935922816286,0.9795712163128933,1
1767010203.713457,-0.009690315,-0.09987674,0.009690315,0.09987674,0.33342344583298256,0.9767946221824111,1
1767010203.778475,0.0039270064,-0.13731608,0.0039270064,0.13731608,0.33238323771402833,0.9754261869701981,1
1767010203.8475313,-0.014916287,-0.12451302,0.014916287,0.12451302,0.3396124311194274,0.9756968487448276,1
1767010203.931723,-0.009402991,-0.12500909,0.009402991,0.12500909,0.34091635298587475,0.9751486955154245,1
1767010204.001621,0.021424018,-0.081202336,0.021424018,0.081202336,0.339960137003149,0.9749990926915963,1
1767010204.0804849,0.020205095,-0.09259503,0.020205095,0.09259503,0.34885552527065333,0.9739965276271719,1
1767010204.1597898,0.03954782,-0.05856294,0.03954782,0.05856294,0.34984499829382654,0.9726108092044864,1
1767010204.2383697,0.026057668,-0.08225454,0.026057668,0.08225454,0.3493979443369748,0.9738373656580159,1
1767010204.306067,0.033213235,-0.07024219,0.033213235,0.07024219,0.3451736417669369,0.9741098092797044,1
1767010204.3743815,0.04099107,0.0032064244,0.04099107,0.0032064244,0.3440413487892071,0.974876621487641,1
1767010204.4661398,0.045774724,-0.038643077,0.045774724,0.038643077,0.34166810207940457,0.976249121068844,1
1767010204.54467,0.019915901,-0.04488431,0.019915901,0.04488431,0.3460085641348011,0.9788202602785171,1
1767010204.6318142,-0.059019115,0.0016874,0.059019115,0.0016874,0.3493376551828521,0.9824694428676111,1
1767010204.7028968,-0.04293015,0.0042560846,0.04293015,0.0042560846,0.34458669572700074,0.9846522821087802,1
1767010204.778098,-0.04293015,0.0042560846,0.04293015,0.0042560846,0.3669294186587758,0.9279291798764406,1
1767010204.858351,-0.053043243,-0.026951887,0.053043243,0.026951887,0.39087584974310097,0.8256105524060282,1
1767010205.0080998,0.025417887,-0.06732186,0.025417887,0.06732186,0.41932683411141625,0.6938005817964075,1
1767010205.077455,0.020811178,-0.041729294,0.020811178,0.041729294,0.4308948113025599,0.6753808903424819,1
1767010205.147675,-0.0059274407,-0.0648221,0.0059274407,0.0648221,0.44428982254362337,0.6741741744983845,1
1767010205.2286594,0.017873868,-0.067777224,0.017873868,0.067777224,0.4536267885832783,0.6674579452856839,1
1767010205.3087447,0.0051039467,-0.07409058,0.0051039467,0.07409058,0.458127677280315,0.6710442251942678,1
1767010205.3803544,-0.080515414,-0.09785705,0.080515414,0.09785705,0.4619024026581542,0.6754887223552597,1
1767010205.4581835,-0.009951127,-0.15152737,0.009951127,0.15152737,0.4593128622820568,0.6507150513541293,1
1767010205.5387628,0.022138137,-0.12174284,0.022138137,0.12174284,0.4562610981562796,0.628228654373005,1
1767010205.6148345,-0.02317921,-0.08304263,0.02317921,0.08304263,0.4573311126851868,0.6187099368866766,1
1767010205.694477,0.021246642,-0.077977695,0.021246642,0.077977695,0.4588474387458146,0.59829965379541,1
1767010205.7730389,0.03002689,-0.04786787,0.03002689,0.04786787,0.46157717127476694,0.593413524472262,1
1767010205.927183,0.0053395573,-0.03848785,0.0053395573,0.03848785,0.4664068951986903,0.611453167414173,1
1767010206.211406,0.078643285,0.02073066,0.078643285,0.02073066,0.4708299143610213,0.6496174862955194,1
1767010206.2895062,0.02935539,-0.044054568,0.02935539,0.044054568,0.47230017620167075,0.6590472520392272,1
1767010206.370631,0.10951149,0.023531199,0.10951149,0.023531199,0.47175168076063967,0.6679005630598943,1
1767010211.0746584,-0.06527438,0.031385817,0.06527438,0.031385817,0.47197506476990725,0.676175456022174,1
1767010211.1517026,-0.08754305,0.061594218,0.08754305,0.061594218,0.47095673073913347,0.6876550070452462,1
1767010211.2279356,-0.05399524,0.03268314,0.05399524,0.03268314,0.4716904357959196,0.6834731754245296,1
1767010211.305083,-0.08499366,0.06582506,0.08499366,0.06582506,0.4711270688426068,0.6653904624903377,1
1767010211.38216,0.0058125695,-0.044593282,0.0058125695,0.044593282,0.47208313738885155,0.6485351919473584,1
1767010211.4613523,0.06540102,-0.008343279,0.06540102,0.008343279,0.469075453948374,0.6326213507321781,1
1767010211.5309904,0.045620173,-0.036512725,0.045620173,0.036512725,0.46897915325707107,0.6318555117242779,1
1767010211.6039982,0.053834677,-0.011345625,0.053834677,0.011345625,0.4715640713023219,0.6427087588076991,1
1767010211.6786976,-0.002169528,0.11350589,0.002169528,0.11350589,0.4738071235372917,0.6529756328438232,1
1767010211.7603598,0.0046701087,0.09711684,0.0046701087,0.09711684,0.48918451765213167,0.6621891101120141,1
1767010211.839561,-0.002169528,0.11350589,0.002169528,0.11350589,0.4915664491834223,0.6702039970392148,1
1767010211.9158936,-0.003133976,0.07705346,0.003133976,0.07705346,0.4899513305151799,0.6777700183661018,1
1767010211.9946551,-0.008085893,0.044473395,0.008085893,0.044473395,0.488055964416231,0.6825632678768841,1
1767010212.2865517,0.036144402,-0.024195455,0.036144402,0.024195455,0.4776570276083848,0.6876813757841422,1
1767010212.4529734,0.024593461,-0.035656497,0.024593461,0.035656497,0.47606397093432207,0.7006448227058915,1
1767010212.5205052,0.050494757,-0.124489434,0.050494757,0.124489434,0.47563302867423063,0.7069695646690525,1
1767010212.5959089,0.029703181,-0.119916655,0.029703181,0.119916655,0.474522802696574,0.713668820705585,1
1767010212.675899,0.0013406156,-0.122674264,0.0013406156,0.122674264,0.4739720275753182,0.7201215600954763,1
1767010212.7510533,0.012874565,-0.085988425,0.012874565,0.085988425,0.4733369837132052,0.7267081439799759,1
1767010212.8299568,0.019246347,-0.084663205,0.019246347,0.084663205,0.47341120965917294,0.7328232787331302,1
1767010212.9070547,0.005359265,-0.074146815,0.005359265,0.074146815,0.47377425890775804,0.7386817015855871,1
1767010212.983502,0.03470288,-0.070897765,0.03470288,0.070897765,0.4559044761832969,0.7547113842946814,1
1767010213.0578518,0.028883241,-0.08519947,0.028883241,0.08519947,0.4326899916100666,0.7763513892012526,1
1767010213.1426513,-0.007495408,-0.059519447,0.007495408,0.059519447,0.41024974174827755,0.8006633422562992,1
1767010213.219667,0.022124708,-0.06486904,0.022124708,0.06486904,0.39214988306676,0.8241845311152401,1
1767010213.2903993,0.05280767,-0.06608071,0.05280767,0.06608071,0.3779795350846127,0.8453161816053285,1
1767010213.358493,0.033673145,-0.04538641,0.033673145,0.04538641,0.3689274860581945,0.868367088881262,1
1767010213.5134916,0.032528657,-0.04185739,0.032528657,0.04185739,0.3549548759850134,0.9011507949557733,1
1767010213.6705525,0.035442397,-0.0508764,0.035442397,0.0508764,0.3476848133061424,0.9236044504339876,1
1767010213.746277,0.035442397,-0.0508764,0.035442397,0.0508764,0.34494250615584787,0.9326455643263794,1
1767010213.82848,0.037953135,-0.036558576,0.037953135,0.036558576,0.34291156692590075,0.9406356284308393,1
1767010213.9041467,0.014475468,0.12376858,0.014475468,0.12376858,0.3409546549400647,0.9470271618138713,1
1767010213.972267,0.024110928,0.14041498,0.024110928,0.14041498,0.3419995458723981,0.9444475180469953,1
1767010214.041347,-0.013092724,0.11383744,0.013092724,0.11383744,0.3423237112766637,0.949122257876004,1
1767010214.1211517,-0.0066752555,0.12195632,0.0066752555,0.12195632,0.3417098863995651,0.9527792500819433,1
1767010214.1911983,-0.03001491,0.120175615,0.03001491,0.120175615,0.3424049812452632,0.9557417292285326,1
1767010214.266083,0.0018342873,0.13861412,0.0018342873,0.13861412,0.358174252158572,0.9617595638493875,1
1767010214.3404505,-0.0025867159,0.12641402,0.0025867159,0.12641402,0.3794911742075421,0.9522495446325402,1
1767010214.4188735,0.039617814,-0.085533716,0.039617814,0.085533716,0.40027485211056624,0.9409768467878811,1
1767010214.502281,-0.005538878,-0.07885981,0.005538878,0.07885981,0.41636904122252183,0.9426653327246489,1
1767010214.5833492,0.016377047,-0.07355825,0.016377047,0.07355825,0.42969147830885546,0.9431427143128978,1
1767010214.6608324,0.0138483625,-0.108209126,0.0138483625,0.108209126,0.43994666352508405,0.9449319789051152,1
1767010214.7348454,0.044820108,-0.09629197,0.044820108,0.09629197,0.4477749626587899,0.9466078987867003,1
1767010214.833888,0.035569612,-0.09583747,0.035569612,0.09583747,0.45338743704888196,0.9481122497529002,1
1767010214.906923,0.020219278,-0.08378876,0.020219278,0.08378876,0.45816275847195154,0.9495483837034536,1
1767010214.9880652,0.015279201,-0.06159491,0.015279201,0.06159491,0.46178831726459957,0.9508142458671226,1
1767010215.0521176,0.010008987,-0.07658417,0.010008987,0.07658417,0.4646535621993546,0.9520588969414819,1
1767010215.127315,0.0056587206,-0.06330743,0.0056587206,0.06330743,0.46688301896189743,0.9532477693318367,1
1767010215.2072618,0.024826437,-0.06301538,0.024826437,0.06301538,0.46857278242129186,0.9543238899768484,1
1767010215.285541,0.043124586,-0.06879131,0.043124586,0.06879131,0.4698363157900872,0.9553500242167612,1
1767010215.3533735,-0.00711031,-0.056416847,0.00711031,0.056416847,0.4531303214060207,0.9580457034601038,1
1767010215.420266,0.008008645,-0.05414664,0.008008645,0.05414664,0.43108532866468763,0.9618418730242548,1
1767010215.503875,0.0022487938,-0.071352996,0.0022487938,0.071352996,0.41007787941267415,0.9654517292225484,1
1767010215.569833,0.02163661,-0.1041509,0.02163661,0.1041509,0.3932287056096876,0.966791678487492,1
1767010215.6389225,0.02163661,-0.1041509,0.02163661,0.1041509,0.37855573290671696,0.9697655272287796,1
1767010215.7069435,0.05198152,-0.107081614,0.05198152,0.107081614,0.367894987667557,0.9725827102046408,1
1767010215.781585,-0.005493936,-0.10312957,0.005493936,0.10312957,0.36006885893460805,0.9749663490236827,1
1767010215.856377,0.024125949,-0.05553674,0.024125949,0.05553674,0.35043822588596407,0.975708422781225,1
1767010215.940496,0.04842858,-0.030084886,0.04842858,0.030084886,0.3455895220594528,0.968890361237103,1
1767010216.0138223,0.05175065,-0.04739762,0.05175065,0.04739762,0.34138546367817335,0.9697591529443048,1
1767010216.1041307,0.03978875,0.04366575,0.03978875,0.04366575,0.33939054692862825,0.9705732709614378,1
1767010216.1853044,0.05777297,0.057271533,0.05777297,0.057271533,0.33714025576082896,0.9733592100304382,1
1767010216.2622726,0.06805305,0.039917823,0.06805305,0.039917823,0.3361765177212451,0.9745342756829249,1
1767010216.3390396,0.067983486,0.01624512,0.067983486,0.01624512,0.3352634753272208,0.9761831458504258,1
1767010216.4162352,0.06569573,0.06060403,0.06569573,0.06060403,0.334216238671181,0.9775742936336489,1
1767010216.497702,0.06569573,0.06060403,0.06569573,0.06060403,0.3337013137909619,0.9781970151696971,1
1767010216.5739083,0.07915413,0.06444742,0.07915413,0.06444742,0.3337227045379394,0.9785089368377174,1
1767010216.6554081,0.081190564,0.05449094,0.081190564,0.05449094,0.3339079606393802,0.9791281108994454,1
1767010216.7235405,0.090213194,0.06483981,0.090213194,0.06483981,0.3338127085875271,0.9794539636256656,1
1767010216.786602,0.08843956,0.054364413,0.08843956,0.054364413,0.33424829547228285,0.9796469859253384,1
1767010216.8692977,0.11044945,0.07906044,0.11044945,0.07906044,0.33478417095591106,0.9795285846864215,1
1767010216.9459825,0.10463739,0.08742894,0.10463739,0.08742894,0.3368327334652548,0.9795359599928917,1
1767010217.0268476,0.10463739,0.08742894,0.10463739,0.08742894,0.33845029080272293,0.9795338186974316,1
1767010217.1024923,-0.02191275,0.090650216,0.02191275,0.090650216,0.3390977087021214,0.9795348613207583,1
1767010217.1787188,0.047402643,-0.082290225,0.047402643,0.082290225,0.3421887914607329,0.9786412548986089,1
1767010217.2577896,0.022001494,-0.0757089,0.022001494,0.0757089,0.3447030541615076,0.9773400276319935,1
1767010217.478935,0.009083715,-0.08142259,0.009083715,0.08142259,0.3449792529060226,0.9767031849626375,1
1767010217.5469294,0.07327667,-0.098384686,0.07327667,0.098384686,0.3445803404284896,0.9761886740646388,1
1767010217.6188762,0.062945135,-0.105552666,0.062945135,0.105552666,0.35245310578556044,0.9831954837084905,1
1767010217.6949222,0.062945135,-0.105552666,0.062945135,0.105552666,0.35651133767531773,0.9839488238981354,1
1767010217.7743866,0.062945135,-0.105552666,0.062945135,0.105552666,0.35545705204083955,0.984673996334403,1
1767010217.8497396,0.061530765,-0.11710373,0.061530765,0.11710373,0.35341895692218506,0.9854719296026689,1
1767010217.9261467,0.061530765,-0.11710373,0.061530765,0.11710373,0.35074002889834044,0.9862861667857397,1
1767010218.0031822,0.063410826,-0.107986145,0.063410826,0.107986145,0.34812087361880417,0.9785487819511035,1
1767010218.0826502,0.07282489,-0.11709719,0.07282489,0.11709719,0.34594571260919016,0.9785076740581063,1
1767010218.1529098,0.018524226,-0.057151474,0.018524226,0.057151474,0.3429118296035779,0.9783176440116443,1
1767010218.2236261,0.019266505,-0.060859494,0.019266505,0.060859494,0.32974344920683074,0.9795899855556665,1
1767010218.2911499,0.020761956,-0.057968058,0.020761956,0.057968058,0.32547779999769577,0.9801936158081794,1
1767010218.3653457,0.024409056,-0.050949164,0.024409056,0.050949164,0.32476190008460304,0.9804989890151334,1
1767010218.4430165,0.054091707,0.042062446,0.054091707,0.042062446,0.3257009171934031,0.9806315894380687,1
1767010218.5182774,0.07192666,0.047472037,0.07192666,0.047472037,0.3198129619409279,0.9810555088324908,1
1767010218.5872922,0.06262315,0.052349422,0.06262315,0.052349422,0.3193500878269142,0.9810567517148476,1
1767010218.661042,0.06440565,0.042376056,0.06440565,0.042376056,0.31940911320664644,0.9807972523191308,1
1767010218.73673,0.089393176,0.06485602,0.089393176,0.06485602,0.3209034354046034,0.9806264971041585,1
1767010218.8178291,0.09056634,0.06860983,0.09056634,0.06860983,0.3235255096380829,0.9818597689497567,1
1767010218.883267,0.05996127,0.033283994,0.05996127,0.033283994,0.3263024540749824,0.982599330575521,1
1767010218.9562857,0.08106522,0.05991202,0.08106522,0.05991202,0.32871285502380265,0.9829499805298377,1
1767010219.0330472,0.08737681,0.043141536,0.08737681,0.043141536,0.32984201197607255,0.9832093456579325,1
1767010219.1123993,0.10523008,0.06263585,0.10523008,0.06263585,0.3306131013811826,0.9834789552951364,1
1767010219.193082,0.088239156,-0.006318368,0.088239156,0.006318368,0.33233727531390866,0.9837277820105077,1
1767010219.2711658,0.09390729,0.048421144,0.09390729,0.048421144,0.3334285328665969,0.984101747350131,1
1767010219.349599,0.09280423,0.06828795,0.09280423,0.06828795,0.3337896334296926,0.983722882467041,1
1767010219.430076,0.09627457,0.05006787,0.09627457,0.05006787,0.33497766273350427,0.9833753121621341,1
1767010219.5065677,0.09551094,0.069491565,0.09551094,0.069491565,0.336942605136173,0.9829022926029513,1
1767010219.5844162,0.04330707,-0.030950911,0.04330707,0.030950911,0.3381440274699792,0.9820352179953661,1
1767010219.6625006,0.028968394,-0.0485382,0.028968394,0.0485382,0.33836499511344964,0.9792433820428332,1
1767010219.7394586,-0.011650703,-0.14130795,0.011650703,0.14130795,0.3376807628428081,0.9776804196984179,1
1767010219.820413,0.023495916,-0.12249655,0.023495916,0.12249655,0.33786022393043313,0.974930024574584,1
1767010219.887587,0.03122593,-0.1267469,0.03122593,0.1267469,0.33993987751357235,0.974631354708688,1
1767010219.9558096,0.005940172,-0.112031944,0.005940172,0.112031944,0.3418965829446359,0.974733093526097,1
1767010220.0237107,0.005226231,-0.09746916,0.005226231,0.09746916,0.34185842832370217,0.9751309793645117,1
1767010220.097586,0.027865272,-0.0767337,0.027865272,0.0767337,0.34167787051879317,0.9750659156378243,1
1767010220.1728342,0.023840837,-0.07272854,0.023840837,0.07272854,0.3421401823500969,0.9754862106513604,1
1767010220.2393482,0.020849694,-0.11178667,0.020849694,0.11178667,0.341880182733177,0.9761133797919297,1
1767010220.3188772,0.019404601,-0.10968109,0.019404601,0.10968109,0.338703374685123,0.972774515084598,1
1767010220.395779,0.11093506,-0.07382796,0.11093506,0.07382796,0.3369355580846657,0.971367221215889,1
1767010220.4719465,0.11892753,-0.098198004,0.11892753,0.098198004,0.33287090650154927,0.9674851828561374,1
1767010220.5486538,0.11775245,-0.09654523,0.11775245,0.09654523,0.3319413967227869,0.9655889562126903,1
1767010220.626005,0.11472335,-0.10301224,0.11472335,0.10301224,0.3322136158133483,0.9647820404520222,1
1767010220.7101283,0.123416044,-0.08077725,0.123416044,0.08077725,0.3331974749073292,0.9648979930478404,1
1767010220.780382,0.11789974,-0.084529795,0.11789974,0.084529795,0.33438884950068304,0.9655308969689561,1
1767010220.8570821,0.12195517,-0.084418826,0.12195517,0.084418826,0.33534809821741696,0.9662045251104835,1
